lot,cabinet_code,cabinet_name,line,point_code,device_id,rated_power_w,lamp_type,lat,lng,pole_id
B,Q-B02,Via Garibaldi,L3,PL-000792,NC-1792,90,LED,45.39944,9.12065,P-000792
B,Q-B02,Via Garibaldi,L1,PL-000793,NC-1793,72,LED,45.39956,9.12058,P-000793
B,Q-B02,Via Garibaldi,L2,PL-000794,NC-1794,56,LED,45.39968,9.12118,P-000794
B,Q-B02,Via Garibaldi,L3,PL-000795,NC-1795,56,LED,45.3998,9.12043,P-000795
B,Q-B02,Via Garibaldi,L1,PL-000796,NC-1796,56,LED,45.39992,9.12083,P-000796
B,Q-B02,Via Garibaldi,L2,PL-000797,NC-1797,56,LED,45.40004,9.12081,P-000797
B,Q-B02,Via Garibaldi,L3,PL-000798,NC-1798,56,LED,45.40016,9.12113,P-000798
B,Q-B02,Via Garibaldi,L1,PL-000799,NC-1799,56,LED,45.40028,9.12074,P-000799
B,Q-B02,Via Garibaldi,L2,PL-000800,NC-1800,72,LED,45.4004,9.12064,P-000800
B,Q-B02,Via Garibaldi,L3,PL-000801,NC-1801,90,LED,45.40052,9.12066,P-000801
B,Q-B02,Via Garibaldi,L1,PL-000802,NC-1802,72,LED,45.40064,9.12083,P-000802
B,Q-B02,Via Garibaldi,L2,PL-000803,NC-1803,56,LED,45.40076,9.12076,P-000803
B,Q-B02,Via Garibaldi,L3,PL-000804,NC-1804,90,LED,45.40088,9.1206,P-000804
B,Q-B02,Via Garibaldi,L1,PL-000805,NC-1805,90,LED,45.401,9.12057,P-000805
B,Q-B02,Via Garibaldi,L2,PL-000806,NC-1806,90,LED,45.40112,9.12046,P-000806
B,Q-B02,Via Garibaldi,L3,PL-000807,NC-1807,56,LED,45.40124,9.1206,P-000807
B,Q-B02,Via Garibaldi,L1,PL-000808,NC-1808,72,LED,45.40136,9.12066,P-000808
B,Q-B02,Via Garibaldi,L2,PL-000809,NC-1809,56,LED,45.40148,9.12066,P-000809
B,Q-B02,Via Garibaldi,L3,PL-000810,NC-1810,90,LED,45.4016,9.12072,P-000810
B,Q-B02,Via Garibaldi,L1,PL-000811,NC-1811,56,LED,45.40172,9.12094,P-000811
B,Q-B02,Via Garibaldi,L2,PL-000812,NC-1812,72,LED,45.40184,9.12116,P-000812
B,Q-B02,Via Garibaldi,L3,PL-000813,NC-1813,56,LED,45.40196,9.12077,P-000813
B,Q-B02,Via Garibaldi,L1,PL-000814,NC-1814,90,LED,45.40208,9.1208,P-000814
B,Q-B02,Via Garibaldi,L2,PL-000815,NC-1815,72,LED,45.4022,9.12058,P-000815
B,Q-B02,Via Garibaldi,L3,PL-000816,NC-1816,72,LED,45.40232,9.12072,P-000816
B,Q-B02,Via Garibaldi,L1,PL-000817,NC-1817,90,LED,45.40244,9.12055,P-000817
B,Q-B02,Via Garibaldi,L2,PL-000818,NC-1818,56,LED,45.40256,9.12102,P-000818
B,Q-B02,Via Garibaldi,L3,PL-000819,NC-1819,72,LED,45.40268,9.12095,P-000819
B,Q-B02,Via Garibaldi,L1,PL-000820,NC-1820,56,LED,45.4028,9.12057,P-000820
B,Q-B02,Via Garibaldi,L2,PL-000821,NC-1821,72,LED,45.40292,9.12085,P-000821
B,Q-B02,Via Garibaldi,L3,PL-000822,NC-1822,90,LED,45.40304,9.12066,P-000822
B,Q-B02,Via Garibaldi,L1,PL-000823,NC-1823,72,LED,45.40316,9.12121,P-000823
B,Q-B02,Via Garibaldi,L2,PL-000824,NC-1824,56,LED,45.40328,9.12058,P-000824
B,Q-B02,Via Garibaldi,L3,PL-000825,NC-1825,90,LED,45.4034,9.12063,P-000825
B,Q-B02,Via Garibaldi,L1,PL-000826,NC-1826,56,LED,45.40352,9.12103,P-000826
B,Q-B02,Via Garibaldi,L2,PL-000827,NC-1827,90,LED,45.40364,9.12045,P-000827
B,Q-B02,Via Garibaldi,L3,PL-000828,NC-1828,56,LED,45.40376,9.1207,P-000828
B,Q-B02,Via Garibaldi,L1,PL-000829,NC-1829,56,LED,45.40388,9.12063,P-000829
B,Q-B02,Via Garibaldi,L2,PL-000830,NC-1830,90,LED,45.404,9.12076,P-000830
B,Q-B02,Via Garibaldi,L3,PL-000831,NC-1831,90,LED,45.40412,9.12081,P-000831
B,Q-B02,Via Garibaldi,L1,PL-000832,NC-1832,72,LED,45.40424,9.12074,P-000832
B,Q-B02,Via Garibaldi,L2,PL-000833,NC-1833,56,LED,45.40436,9.12051,P-000833
B,Q-B02,Via Garibaldi,L3,PL-000834,NC-1834,72,LED,45.40448,9.12059,P-000834
B,Q-B02,Via Garibaldi,L1,PL-000835,NC-1835,90,LED,45.4046,9.12112,P-000835
B,Q-B02,Via Garibaldi,L2,PL-000836,NC-1836,56,LED,45.40472,9.12088,P-000836
B,Q-B02,Via Garibaldi,L3,PL-000837,NC-1837,56,LED,45.40484,9.12091,P-000837
B,Q-B02,Via Garibaldi,L1,PL-000838,NC-1838,90,LED,45.40496,9.12102,P-000838
B,Q-B02,Via Garibaldi,L2,PL-000839,NC-1839,56,LED,45.40508,9.12058,P-000839
B,Q-B02,Via Garibaldi,L3,PL-000840,NC-1840,90,LED,45.4052,9.12076,P-000840
B,Q-B02,Via Garibaldi,L1,PL-000841,NC-1841,56,LED,45.40532,9.12052,P-000841
B,Q-B02,Via Garibaldi,L2,PL-000842,NC-1842,90,LED,45.40544,9.12072,P-000842
B,Q-B02,Via Garibaldi,L3,PL-000843,NC-1843,90,LED,45.40556,9.12048,P-000843
B,Q-B02,Via Garibaldi,L1,PL-000844,NC-1844,72,LED,45.40568,9.12059,P-000844
B,Q-B02,Via Garibaldi,L2,PL-000845,NC-1845,72,LED,45.4058,9.12102,P-000845
B,Q-B02,Via Garibaldi,L3,PL-000846,NC-1846,72,LED,45.40592,9.12074,P-000846
B,Q-B02,Via Garibaldi,L1,PL-000847,NC-1847,90,LED,45.40604,9.12092,P-000847
B,Q-B03,Piazza del Mercato,L1,PL-000848,NC-1848,72,LED,45.42435,9.15857,P-000848
B,Q-B03,Piazza del Mercato,L2,PL-000849,NC-1849,90,LED,45.42447,9.1585,P-000849
B,Q-B03,Piazza del Mercato,L3,PL-000850,NC-1850,56,LED,45.42459,9.15826,P-000850
B,Q-B03,Piazza del Mercato,L1,PL-000851,NC-1851,90,LED,45.42471,9.15816,P-000851
B,Q-B03,Piazza del Mercato,L2,PL-000852,NC-1852,72,LED,45.42483,9.15864,P-000852
B,Q-B03,Piazza del Mercato,L3,PL-000853,NC-1853,56,LED,45.42495,9.15855,P-000853
B,Q-B03,Piazza del Mercato,L1,PL-000854,NC-1854,56,LED,45.42507,9.15796,P-000854
B,Q-B03,Piazza del Mercato,L2,PL-000855,NC-1855,72,LED,45.42519,9.15801,P-000855
B,Q-B03,Piazza del Mercato,L3,PL-000856,NC-1856,56,LED,45.42531,9.15861,P-000856
B,Q-B03,Piazza del Mercato,L1,PL-000857,NC-1857,72,LED,45.42543,9.15797,P-000857
B,Q-B03,Piazza del Mercato,L2,PL-000858,NC-1858,90,LED,45.42555,9.15848,P-000858
B,Q-B03,Piazza del Mercato,L3,PL-000859,NC-1859,56,LED,45.42567,9.15839,P-000859
B,Q-B03,Piazza del Mercato,L1,PL-000860,NC-1860,90,LED,45.42579,9.1586,P-000860
B,Q-B03,Piazza del Mercato,L2,PL-000861,NC-1861,90,LED,45.42591,9.15867,P-000861
B,Q-B03,Piazza del Mercato,L3,PL-000862,NC-1862,56,LED,45.42603,9.1587,P-000862
B,Q-B03,Piazza del Mercato,L1,PL-000863,NC-1863,90,LED,45.42615,9.15844,P-000863
B,Q-B03,Piazza del Mercato,L2,PL-000864,NC-1864,72,LED,45.42627,9.1583,P-000864
B,Q-B03,Piazza del Mercato,L3,PL-000865,NC-1865,56,LED,45.42639,9.15808,P-000865
B,Q-B03,Piazza del Mercato,L1,PL-000866,NC-1866,56,LED,45.42651,9.15868,P-000866
B,Q-B03,Piazza del Mercato,L2,PL-000867,NC-1867,72,LED,45.42663,9.15869,P-000867
B,Q-B03,Piazza del Mercato,L3,PL-000868,NC-1868,56,LED,45.42675,9.15841,P-000868
B,Q-B03,Piazza del Mercato,L1,PL-000869,NC-1869,72,LED,45.42687,9.15842,P-000869
B,Q-B03,Piazza del Mercato,L2,PL-000870,NC-1870,72,LED,45.42699,9.15812,P-000870
B,Q-B03,Piazza del Mercato,L3,PL-000871,NC-1871,90,LED,45.42711,9.15841,P-000871
B,Q-B03,Piazza del Mercato,L1,PL-000872,NC-1872,90,LED,45.42723,9.15847,P-000872
B,Q-B03,Piazza del Mercato,L2,PL-000873,NC-1873,90,LED,45.42735,9.15869,P-000873
B,Q-B03,Piazza del Mercato,L3,PL-000874,NC-1874,72,LED,45.42747,9.15827,P-000874
B,Q-B03,Piazza del Mercato,L1,PL-000875,NC-1875,56,LED,45.42759,9.15828,P-000875
B,Q-B03,Piazza del Mercato,L2,PL-000876,NC-1876,56,LED,45.42771,9.15817,P-000876
B,Q-B03,Piazza del Mercato,L3,PL-000877,NC-1877,56,LED,45.42783,9.15817,P-000877
B,Q-B03,Piazza del Mercato,L1,PL-000878,NC-1878,72,LED,45.42795,9.15819,P-000878
B,Q-B03,Piazza del Mercato,L2,PL-000879,NC-1879,56,LED,45.42807,9.15808,P-000879
B,Q-B03,Piazza del Mercato,L3,PL-000880,NC-1880,90,LED,45.42819,9.15808,P-000880
B,Q-B03,Piazza del Mercato,L1,PL-000881,NC-1881,90,LED,45.42831,9.15812,P-000881
B,Q-B03,Piazza del Mercato,L2,PL-000882,NC-1882,56,LED,45.42843,9.15847,P-000882
B,Q-B03,Piazza del Mercato,L3,PL-000883,NC-1883,90,LED,45.42855,9.15842,P-000883
B,Q-B03,Piazza del Mercato,L1,PL-000884,NC-1884,72,LED,45.42867,9.15848,P-000884
B,Q-B03,Piazza del Mercato,L2,PL-000885,NC-1885,56,LED,45.42879,9.158,P-000885
B,Q-B03,Piazza del Mercato,L3,PL-000886,NC-1886,56,LED,45.42891,9.15792,P-000886
B,Q-B03,Piazza del Mercato,L1,PL-000887,NC-1887,56,LED,45.42903,9.15828,P-000887
B,Q-B03,Piazza del Mercato,L2,PL-000888,NC-1888,72,LED,45.42915,9.15822,P-000888
B,Q-B03,Piazza del Mercato,L3,PL-000889,NC-1889,72,LED,45.42927,9.15865,P-000889
B,Q-B03,Piazza del Mercato,L1,PL-000890,NC-1890,56,LED,45.42939,9.15795,P-000890
B,Q-B03,Piazza del Mercato,L2,PL-000891,NC-1891,90,LED,45.42951,9.15805,P-000891
B,Q-B03,Piazza del Mercato,L3,PL-000892,NC-1892,90,LED,45.42963,9.15857,P-000892
B,Q-B03,Piazza del Mercato,L1,PL-000893,NC-1893,72,LED,45.42975,9.15865,P-000893
B,Q-B03,Piazza del Mercato,L2,PL-000894,NC-1894,72,LED,45.42987,9.15804,P-000894
B,Q-B03,Piazza del Mercato,L3,PL-000895,NC-1895,56,LED,45.42999,9.15812,P-000895
B,Q-B03,Piazza del Mercato,L1,PL-000896,NC-1896,90,LED,45.43011,9.15827,P-000896
B,Q-B03,Piazza del Mercato,L2,PL-000897,NC-1897,90,LED,45.43023,9.15852,P-000897
B,Q-B03,Piazza del Mercato,L3,PL-000898,NC-1898,72,LED,45.43035,9.15842,P-000898
B,Q-B03,Piazza del Mercato,L1,PL-000899,NC-1899,90,LED,45.43047,9.15847,P-000899
B,Q-B03,Piazza del Mercato,L2,PL-000900,NC-1900,90,LED,45.43059,9.15827,P-000900
B,Q-B03,Piazza del Mercato,L3,PL-000901,NC-1901,90,LED,45.43071,9.15838,P-000901
B,Q-B03,Piazza del Mercato,L1,PL-000902,NC-1902,72,LED,45.43083,9.15816,P-000902
B,Q-B03,Piazza del Mercato,L2,PL-000903,NC-1903,90,LED,45.43095,9.15816,P-000903
B,Q-B03,Piazza del Mercato,L3,PL-000904,NC-1904,56,LED,45.43107,9.15865,P-000904
B,Q-B03,Piazza del Mercato,L1,PL-000905,NC-1905,72,LED,45.43119,9.15849,P-000905
B,Q-B03,Piazza del Mercato,L2,PL-000906,NC-1906,72,LED,45.43131,9.15869,P-000906
B,Q-B03,Piazza del Mercato,L3,PL-000907,NC-1907,72,LED,45.43143,9.15816,P-000907
B,Q-B03,Piazza del Mercato,L1,PL-000908,NC-1908,72,LED,45.43155,9.15821,P-000908
B,Q-B03,Piazza del Mercato,L2,PL-000909,NC-1909,72,LED,45.43167,9.15827,P-000909
B,Q-B03,Piazza del Mercato,L3,PL-000910,NC-1910,72,LED,45.43179,9.15818,P-000910
B,Q-B03,Piazza del Mercato,L1,PL-000911,NC-1911,72,LED,45.43191,9.1584,P-000911
B,Q-B03,Piazza del Mercato,L2,PL-000912,NC-1912,56,LED,45.43203,9.15812,P-000912
B,Q-B03,Piazza del Mercato,L3,PL-000913,NC-1913,90,LED,45.43215,9.15835,P-000913
B,Q-B03,Piazza del Mercato,L1,PL-000914,NC-1914,90,LED,45.43227,9.15842,P-000914
B,Q-B03,Piazza del Mercato,L2,PL-000915,NC-1915,90,LED,45.43239,9.15865,P-000915
B,Q-B03,Piazza del Mercato,L3,PL-000916,NC-1916,72,LED,45.43251,9.15826,P-000916
B,Q-B03,Piazza del Mercato,L1,PL-000917,NC-1917,90,LED,45.43263,9.15834,P-000917
B,Q-B03,Piazza del Mercato,L2,PL-000918,NC-1918,72,LED,45.43275,9.15792,P-000918
B,Q-B03,Piazza del Mercato,L3,PL-000919,NC-1919,90,LED,45.43287,9.15845,P-000919
B,Q-B03,Piazza del Mercato,L1,PL-000920,NC-1920,72,LED,45.43299,9.15815,P-000920
B,Q-B03,Piazza del Mercato,L2,PL-000921,NC-1921,56,LED,45.43311,9.15794,P-000921
B,Q-B03,Piazza del Mercato,L3,PL-000922,NC-1922,90,LED,45.43323,9.15801,P-000922
B,Q-B03,Piazza del Mercato,L1,PL-000923,NC-1923,90,LED,45.43335,9.15829,P-000923
B,Q-B03,Piazza del Mercato,L2,PL-000924,NC-1924,56,LED,45.43347,9.15798,P-000924
B,Q-B03,Piazza del Mercato,L3,PL-000925,NC-1925,56,LED,45.43359,9.15819,P-000925
B,Q-B03,Piazza del Mercato,L1,PL-000926,NC-1926,56,LED,45.43371,9.15812,P-000926
B,Q-B03,Piazza del Mercato,L2,PL-000927,NC-1927,72,LED,45.43383,9.15799,P-000927
B,Q-B03,Piazza del Mercato,L3,PL-000928,NC-1928,90,LED,45.43395,9.15827,P-000928
B,Q-B03,Piazza del Mercato,L1,PL-000929,NC-1929,72,LED,45.43407,9.15809,P-000929
B,Q-B03,Piazza del Mercato,L2,PL-000930,NC-1930,90,LED,45.43419,9.15864,P-000930
B,Q-B03,Piazza del Mercato,L3,PL-000931,NC-1931,90,LED,45.43431,9.15812,P-000931
B,Q-B03,Piazza del Mercato,L1,PL-000932,NC-1932,72,LED,45.43443,9.1583,P-000932
B,Q-B03,Piazza del Mercato,L2,PL-000933,NC-1933,56,LED,45.43455,9.15831,P-000933
B,Q-B03,Piazza del Mercato,L3,PL-000934,NC-1934,90,LED,45.43467,9.15796,P-000934
B,Q-B03,Piazza del Mercato,L1,PL-000935,NC-1935,72,LED,45.43479,9.15802,P-000935
B,Q-B03,Piazza del Mercato,L2,PL-000936,NC-1936,90,LED,45.43491,9.158,P-000936
B,Q-B03,Piazza del Mercato,L3,PL-000937,NC-1937,72,LED,45.43503,9.1586,P-000937
B,Q-B03,Piazza del Mercato,L1,PL-000938,NC-1938,90,LED,45.43515,9.15856,P-000938
B,Q-B03,Piazza del Mercato,L2,PL-000939,NC-1939,90,LED,45.43527,9.15862,P-000939
B,Q-B03,Piazza del Mercato,L3,PL-000940,NC-1940,56,LED,45.43539,9.15853,P-000940
B,Q-B03,Piazza del Mercato,L1,PL-000941,NC-1941,56,LED,45.43551,9.15836,P-000941
B,Q-B03,Piazza del Mercato,L2,PL-000942,NC-1942,90,LED,45.43563,9.1584,P-000942
B,Q-B03,Piazza del Mercato,L3,PL-000943,NC-1943,56,LED,45.43575,9.15813,P-000943
B,Q-B03,Piazza del Mercato,L1,PL-000944,NC-1944,56,LED,45.43587,9.15833,P-000944
B,Q-B03,Piazza del Mercato,L2,PL-000945,NC-1945,56,LED,45.43599,9.15863,P-000945
B,Q-B03,Piazza del Mercato,L3,PL-000946,NC-1946,90,LED,45.43611,9.15829,P-000946
B,Q-B03,Piazza del Mercato,L1,PL-000947,NC-1947,90,LED,45.43623,9.15813,P-000947
B,Q-B03,Piazza del Mercato,L2,PL-000948,NC-1948,72,LED,45.43635,9.15832,P-000948
B,Q-B03,Piazza del Mercato,L3,PL-000949,NC-1949,90,LED,45.43647,9.15856,P-000949
B,Q-B03,Piazza del Mercato,L1,PL-000950,NC-1950,90,LED,45.43659,9.15814,P-000950
C,0042,Via Leopardi,L1,PL-000951,,150,SAP,45.42148,9.10369,P-000951
C,0042,Via Leopardi,L2,PL-000952,,100,SAP,45.4216,9.10317,P-000952
C,0042,Via Leopardi,L3,PL-000953,,150,SAP,45.42172,9.10322,P-000953
C,0042,Via Leopardi,L1,PL-000954,,150,SAP,45.42184,9.10363,P-000954
C,0042,Via Leopardi,L2,PL-000955,,100,MH,45.42196,9.1031,P-000955
C,0042,Via Leopardi,L3,PL-000956,,100,SAP,45.42208,9.1035,P-000956
C,0042,Via Leopardi,L1,PL-000957,,150,SAP,45.4222,9.10353,P-000957
C,0042,Via Leopardi,L2,PL-000958,,100,SAP,45.42232,9.10329,P-000958
C,0042,Via Leopardi,L3,PL-000959,,250,MH,45.42244,9.10354,P-000959
C,0042,Via Leopardi,L1,PL-000960,,100,MH,45.42256,9.10352,P-000960
C,0042,Via Leopardi,L2,PL-000961,,150,SAP,45.42268,9.10349,P-000961
C,0042,Via Leopardi,L3,PL-000962,,100,SAP,45.4228,9.10336,P-000962
C,0042,Via Leopardi,L1,PL-000963,,250,LED,45.42292,9.10317,P-000963
C,0042,Via Leopardi,L2,PL-000964,,100,SAP,45.42304,9.1035,P-000964
C,0042,Via Leopardi,L3,PL-000965,,100,SAP,45.42316,9.1034,P-000965
C,0042,Via Leopardi,L1,PL-000966,,150,LED,45.42328,9.1032,P-000966
C,0042,Via Leopardi,L2,PL-000967,,100,LED,45.4234,9.1035,P-000967
C,0042,Via Leopardi,L3,PL-000968,,100,SAP,45.42352,9.10363,P-000968
C,0042,Via Leopardi,L1,PL-000969,,100,SAP,45.42364,9.10322,P-000969
C,0042,Via Leopardi,L2,PL-000970,,250,MH,45.42376,9.10302,P-000970
C,0042,Via Leopardi,L3,PL-000971,,150,MH,45.42388,9.10302,P-000971
C,0042,Via Leopardi,L1,PL-000972,,250,LED,45.424,9.10348,P-000972
C,0042,Via Leopardi,L2,PL-000973,,150,SAP,45.42412,9.10347,P-000973
C,0042,Via Leopardi,L3,PL-000974,,100,SAP,45.42424,9.10346,P-000974
C,0042,Via Leopardi,L1,PL-000975,,100,SAP,45.42436,9.10374,P-000975
C,0042,Via Leopardi,L2,PL-000976,,150,SAP,45.42448,9.10317,P-000976
C,0042,Via Leopardi,L3,PL-000977,,100,SAP,45.4246,9.10355,P-000977
C,0042,Via Leopardi,L1,PL-000978,,100,LED,45.42472,9.1031,P-000978
C,0042,Via Leopardi,L2,PL-000979,,250,LED,45.42484,9.10318,P-000979
C,0042,Via Leopardi,L3,PL-000980,,150,SAP,45.42496,9.10299,P-000980
C,0042,Via Leopardi,L1,PL-000981,,250,SAP,45.42508,9.10373,P-000981
C,0042,Via Leopardi,L2,PL-000982,,250,MH,45.4252,9.10346,P-000982
C,0042,Via Leopardi,L3,PL-000983,,250,SAP,45.42532,9.10363,P-000983
C,0042,Via Leopardi,L1,PL-000984,,150,SAP,45.42544,9.10347,P-000984
C,0042,Via Leopardi,L2,PL-000985,,150,LED,45.42556,9.10354,P-000985
C,0042,Via Leopardi,L3,PL-000986,,250,SAP,45.42568,9.10312,P-000986
C,0042,Via Leopardi,L1,PL-000987,,250,LED,45.4258,9.10361,P-000987
C,0042,Via Leopardi,L2,PL-000988,,250,SAP,45.42592,9.10372,P-000988
C,0042,Via Leopardi,L3,PL-000989,,100,LED,45.42604,9.10319,P-000989
C,0042,Via Leopardi,L1,PL-000990,,150,SAP,45.42616,9.10348,P-000990
C,0042,Via Leopardi,L2,PL-000991,,150,MH,45.42628,9.10374,P-000991
C,0042,Via Leopardi,L3,PL-000992,,100,SAP,45.4264,9.10302,P-000992
C,0042,Via Leopardi,L1,PL-000993,,150,MH,45.42652,9.10319,P-000993
C,0042,Via Leopardi,L2,PL-000994,,100,SAP,45.42664,9.10356,P-000994
C,0042,Via Leopardi,L3,PL-000995,,250,SAP,45.42676,9.10334,P-000995
C,0042,Via Leopardi,L1,PL-000996,,100,SAP,45.42688,9.10301,P-000996
C,0042,Via Leopardi,L2,PL-000997,,250,SAP,45.427,9.10336,P-000997
C,0042,Via Leopardi,L3,PL-000998,,150,SAP,45.42712,9.10313,P-000998
C,0042,Via Leopardi,L1,PL-000999,,150,SAP,45.42724,9.10306,P-000999
C,0042,Via Leopardi,L2,PL-001000,,100,SAP,45.42736,9.10324,P-001000
C,0042,Via Leopardi,L3,PL-001001,,100,LED,45.42748,9.10348,P-001001
C,0042,Via Leopardi,L1,PL-001002,,150,SAP,45.4276,9.10304,P-001002
C,0042,Via Leopardi,L2,PL-001003,,250,SAP,45.42772,9.10364,P-001003
C,0042,Via Leopardi,L3,PL-001004,,150,SAP,45.42784,9.1035,P-001004
C,0042,Via Leopardi,L1,PL-001005,,150,SAP,45.42796,9.10347,P-001005
C,0042,Via Leopardi,L2,PL-001006,,250,SAP,45.42808,9.10358,P-001006
C,0042,Via Leopardi,L3,PL-001007,,150,LED,45.4282,9.10328,P-001007
C,0042,Via Leopardi,L1,PL-001008,,100,SAP,45.42832,9.10314,P-001008
C,0042,Via Leopardi,L2,PL-001009,,150,SAP,45.42844,9.10299,P-001009
C,0042,Via Leopardi,L3,PL-001010,,100,MH,45.42856,9.10339,P-001010
C,0042,Via Leopardi,L1,PL-001011,,100,SAP,45.42868,9.10337,P-001011
C,0042,Via Leopardi,L2,PL-001012,,150,LED,45.4288,9.10305,P-001012
C,0042,Via Leopardi,L3,PL-001013,,150,SAP,45.42892,9.10304,P-001013
C,0042,Via Leopardi,L1,PL-001014,,150,SAP,45.42904,9.10316,P-001014
C,0042,Via Leopardi,L2,PL-001015,,100,MH,45.42916,9.10325,P-001015
C,0042,Via Leopardi,L3,PL-001016,,150,MH,45.42928,9.10341,P-001016
C,0042,Via Leopardi,L1,PL-001017,,150,SAP,45.4294,9.10359,P-001017
C,0042,Via Leopardi,L2,PL-001018,,250,SAP,45.42952,9.10344,P-001018
C,0042,Via Leopardi,L3,PL-001019,,100,MH,45.42964,9.10303,P-001019
C,0042,Via Leopardi,L1,PL-001020,,150,SAP,45.42976,9.10364,P-001020
C,0042,Via Leopardi,L2,PL-001021,,150,SAP,45.42988,9.10299,P-001021
C,0042,Via Leopardi,L3,PL-001022,,250,SAP,45.43,9.10372,P-001022
C,0042,Via Leopardi,L1,PL-001023,,250,SAP,45.43012,9.10323,P-001023
C,0042,Via Leopardi,L2,PL-001024,,150,SAP,45.43024,9.10299,P-001024
C,0042,Via Leopardi,L3,PL-001025,,150,SAP,45.43036,9.10339,P-001025
C,0042,Via Leopardi,L1,PL-001026,,150,SAP,45.43048,9.10338,P-001026
C,0042,Via Leopardi,L2,PL-001027,,150,SAP,45.4306,9.10308,P-001027
C,0042,Via Leopardi,L3,PL-001028,,100,SAP,45.43072,9.10371,P-001028
C,0042,Via Leopardi,L1,PL-001029,,250,SAP,45.43084,9.10305,P-001029
C,0042,Via Leopardi,L2,PL-001030,,250,SAP,45.43096,9.1036,P-001030
C,0042,Via Leopardi,L3,PL-001031,,150,SAP,45.43108,9.10304,P-001031
C,0042,Via Leopardi,L1,PL-001032,,250,SAP,45.4312,9.10299,P-001032
C,0042,Via Leopardi,L2,PL-001033,,150,SAP,45.43132,9.1031,P-001033
C,0042,Via Leopardi,L3,PL-001034,,150,LED,45.43144,9.10307,P-001034
C,0042,Via Leopardi,L1,PL-001035,,100,SAP,45.43156,9.10343,P-001035
C,0042,Via Leopardi,L2,PL-001036,,250,SAP,45.43168,9.10321,P-001036
C,0042,Via Leopardi,L3,PL-001037,,150,SAP,45.4318,9.10366,P-001037
C,0042,Via Leopardi,L1,PL-001038,,150,SAP,45.43192,9.10323,P-001038
C,0042,Via Leopardi,L2,PL-001039,,250,LED,45.43204,9.10323,P-001039
C,0042,Via Leopardi,L3,PL-001040,,250,SAP,45.43216,9.1034,P-001040
C,0042,Via Leopardi,L1,PL-001041,,250,LED,45.43228,9.10306,P-001041
C,0042,Via Leopardi,L2,PL-001042,,150,LED,45.4324,9.10368,P-001042
C,0042,Via Leopardi,L3,PL-001043,,150,MH,45.43252,9.10299,P-001043
C,0042,Via Leopardi,L1,PL-001044,,150,SAP,45.43264,9.10301,P-001044
C,0042,Via Leopardi,L2,PL-001045,,150,SAP,45.43276,9.10374,P-001045
C,0042,Via Leopardi,L3,PL-001046,,100,SAP,45.43288,9.10334,P-001046
C,0042,Via Leopardi,L1,PL-001047,,150,SAP,45.433,9.103,P-001047
C,0042,Via Leopardi,L2,PL-001048,,150,SAP,45.43312,9.10315,P-001048
C,0042,Via Leopardi,L3,PL-001049,,100,MH,45.43324,9.10304,P-001049
C,0042,Via Leopardi,L1,PL-001050,,150,MH,45.43336,9.10305,P-001050
C,0042,Via Leopardi,L2,PL-001051,,250,SAP,45.43348,9.10344,P-001051
C,0042,Via Leopardi,L3,PL-001052,,150,SAP,45.4336,9.10332,P-001052
C,0042,Via Leopardi,L1,PL-001053,,150,MH,45.43372,9.10373,P-001053
C,0042,Via Leopardi,L2,PL-001054,,250,SAP,45.43384,9.10316,P-001054
C,0042,Via Leopardi,L3,PL-001055,,150,SAP,45.43396,9.10342,P-001055
C,0042,Via Leopardi,L1,PL-001056,,100,SAP,45.43408,9.10324,P-001056
C,0042,Via Leopardi,L2,PL-001057,,100,SAP,45.4342,9.1035,P-001057
C,0042,Via Leopardi,L3,PL-001058,,150,SAP,45.43432,9.10318,P-001058
C,0042,Via Leopardi,L1,PL-001059,,150,SAP,45.43444,9.10366,P-001059
C,0042,Via Leopardi,L2,PL-001060,,150,LED,45.43456,9.1031,P-001060
C,0042,Via Leopardi,L3,PL-001061,,150,LED,45.43468,9.10315,P-001061
C,0042,Via Leopardi,L1,PL-001062,,150,SAP,45.4348,9.10362,P-001062
C,0042,Via Leopardi,L2,PL-001063,,100,LED,45.43492,9.10344,P-001063
C,0042,Via Leopardi,L3,PL-001064,,100,SAP,45.43504,9.10299,P-001064
C,0042,Via Leopardi,L1,PL-001065,,150,SAP,45.43516,9.10374,P-001065
C,0042,Via Leopardi,L2,PL-001066,,100,SAP,45.43528,9.10337,P-001066
C,0042,Via Leopardi,L3,PL-001067,,150,SAP,45.4354,9.10304,P-001067
C,0042,Via Leopardi,L1,PL-001068,,100,MH,45.43552,9.10341,P-001068
C,0042,Via Leopardi,L2,PL-001069,,250,MH,45.43564,9.10336,P-001069
C,0042,Via Leopardi,L3,PL-001070,,250,SAP,45.43576,9.10371,P-001070
C,0042,Via Leopardi,L1,PL-001071,,100,SAP,45.43588,9.10309,P-001071
C,0042,Via Leopardi,L2,PL-001072,,100,SAP,45.436,9.10349,P-001072
C,0042,Via Leopardi,L3,PL-001073,,250,LED,45.43612,9.10334,P-001073
C,0042,Via Leopardi,L1,PL-001074,,100,LED,45.43624,9.10306,P-001074
C,0042,Via Leopardi,L2,PL-001075,,150,SAP,45.43636,9.10336,P-001075
C,0042,Via Leopardi,L3,PL-001076,,250,LED,45.43648,9.10329,P-001076
C,0042,Via Leopardi,L1,PL-001077,,100,SAP,45.4366,9.10336,P-001077
